SQ_CANDIDATO,ANO_ELEICAO,SG_UF,SG_UE,NOME_MUNICIPIO,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,SG_PAST_PARTIDO,DT_NASCIMENTO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,DS_OCUPACAO,DS_SIT_TOT_TURNO,NM_CANDIDATO
150000638533,2020,PB,22357,TEIXEIRA,PREFEITO,12,WENCESLAU MARQUES,PDT,PMDB,28/09/1964,56,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,AGRICULTOR,#NULO#,WENCESLAU SOUZA MARQUES
150000741830,2020,PB,19151,ARAÇAGI,PREFEITO,23,MURILIO NUNES,CIDADANIA,PSB,25/12/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,NÃO ELEITO,MURILIO DA SILVA NUNES
150000860657,2020,PB,19313,BANANEIRAS,PREFEITO,15,MATHEUS BEZERRA,MDB,PSB,31/10/1990,30,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ADVOGADO,ELEITO,MATHEUS DE MELO BEZERRA CAVALCANTI
150000868064,2020,PB,20591,JURIPIRANGA,PREFEITO,45,TOM MAROJA,PSDB,PSB,15/12/1958,62,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,COMERCIANTE,ELEITO,ANTONIO MAROJA GUEDES FILHO
150000848290,2020,PB,21733,SANTANA DOS GARROTES,PREFEITO,23,DEDÉ,CIDADANIA,PSB,20/12/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,ELEITO,JOSÉ PAULO FILHO
150000869403,2020,PB,22276,SUMÉ,PREFEITO,45,ELIAS FREIRE,PSDB,PSB,26/05/1966,54,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO FEDERAL,NÃO ELEITO,ELIAS ANTONIO FREIRE
150000877761,2020,PB,21792,SÃO BENTO,PREFEITO,51,MAZINHO MOTA,PATRIOTA,DEM,16/08/1984,36,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,IARIOSMAR MOTA DE SOUSA
150000832078,2020,PB,20354,IMACULADA,PREFEITO,55,LUCIANO LUSTOSA,PSD,PSD,05/12/1982,38,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,VEREADOR,ELEITO,JOSE LUCIANO LUSTOSA RAMALHO
150000730124,2020,PB,19186,SERTÃOZINHO,PREFEITO,40,JACIEL VIEIRA,PSB,PSL,08/11/1961,59,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,JACIEL VIEIRA DA SILVA
150000643117,2020,PB,19569,SANTA INÊS,PREFEITO,10,JOSE ROBERTO,REPUBLICANOS,PDT,31/03/1970,50,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,JOSE ROBERTO DE SOUSA
150001110844,2020,PB,22179,SERRA REDONDA,PREFEITO,13,EZEQUIEL DO PT E ETIN,PT,PSD,03/03/1976,44,MASCULINO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PARDA,GARI OU LIXEIRO,NÃO ELEITO,EZEQUIEL DIAS DE ALMEIDA
150000648004,2020,PB,22438,VÁRZEA,PREFEITO,25,TONINHO,DEM,DEM,05/01/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,ELEITO,OTONI COSTA DE MEDEIROS
150000912321,2020,PB,21873,SÃO JOSÉ DE CAIANA,PREFEITO,25,ZÉ LEITE,DEM,PR,02/01/1943,77,MASCULINO,LÊ E ESCREVE,CASADO(A),BRANCA,PREFEITO,NÃO ELEITO,JOSÉ LEITE SOBRINHO
150001201874,2020,PB,19364,CACIMBAS,PREFEITO,45,NILTON,PSDB,PSB,20/10/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,NILTON DE ALMEIDA
150001196832,2020,PB,21750,SANTA RITA,PREFEITO,14,ZÉ PAULO,PTB,PSDB,16/08/1959,61,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,JOSE PAULO VITURINO DOS SANTOS
150000847425,2020,PB,21091,OLHO D'ÁGUA,PREFEITO,13,GARIBALDO CIRILO,PT,PMDB,18/03/1984,36,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,BOMBEIRO MILITAR,NÃO ELEITO,GARIBALDO CIRILO DE CARVALHO
150000825635,2020,PB,21130,OURO VELHO,PREFEITO,25,DR AUGUSTO VALADARES,DEM,PSD,12/11/1981,39,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,ADVOGADO,ELEITO,AUGUSTO SANTA CRUZ VALADARES
150000659800,2020,PB,21970,SÃO JOSÉ DOS CORDEIROS,PREFEITO,22,FELÍCIO QUEIROZ,PL,PSB,22/04/1987,33,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,FELÍCIO KELMO ALMEIDA QUEIROZ
150000670589,2020,PB,20834,MARI,PREFEITO,17,BERG RIBEIRO,PSL,PSD,18/03/1981,39,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,ROSEMBERG ALVES RIQUE PONTES
150000694923,2020,PB,22012,SÃO MIGUEL DE TAIPU,PREFEITO,90,TOTA,PROS,PMDB,16/12/1955,65,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,VEREADOR,NÃO ELEITO,ANTONIO VIEIRA NETO
150001187026,2020,PB,22314,TAPEROÁ,PREFEITO,45,GEORGE FARIAS,PSDB,PMDB,14/11/1960,60,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,GEORGE CIRO MONTEIRO DE FARIAS
150001188943,2020,PB,20559,JUAZEIRINHO,PREFEITO,70,BEVILACQUA MATIAS,AVANTE,PT do B,04/09/1959,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,#NULO#,BEVILACQUA MATIAS MARACAJÁ
150000735123,2020,PB,19011,ÁGUA BRANCA,PREFEITO,10,TOM,REPUBLICANOS,PMDB,14/10/1979,41,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,EVERTON FIRMINO BATISTA
150000730651,2020,PB,19500,BERNARDINO BATISTA,PREFEITO,23,ALDO ANDRADE,CIDADANIA,PSB,12/12/1982,38,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,CONTADOR,ELEITO,ANTONIO ALDO ANDRADE DE SOUSA
150001198289,2020,PB,19100,CURRAL DE CIMA,PREFEITO,11,TOTÓ RIBEIRO,PP,PSDB,08/02/1964,56,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,AGRICULTOR,ELEITO,ANTONIO RIBEIRO SOBRINHO
150000653004,2020,PB,19542,SÃO JOSÉ DO BREJO DO CRUZ,PREFEITO,22,ANA MARIA,PL,PR,15/12/1960,60,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,ANA MARIA DA SILVA OLIVEIRA
150000670304,2020,PB,19780,BARRA DE SANTANA,PREFEITO,13,PAULINHO,PT,PSD,12/01/1992,28,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,PAULO MEDEIROS BARRETO JÚNIOR
150000910109,2020,PB,22195,SERRARIA,PREFEITO,23,ERASMO ROCHA,CIDADANIA,PSD,01/10/1961,59,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NÃO ELEITO,ERASMO ROCHA DA FONSECA
150000795014,2020,PB,22411,UMBUZEIRO,PREFEITO,23,NIVALDO,CIDADANIA,PSB,07/08/1965,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO MÉDIO,ELEITO,JOSÉ NIVALDO DE ARAÚJO
150000687861,2020,PB,19631,CABACEIRAS,PREFEITO,13,KLEITINHO,PT,PSB,20/07/1986,34,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,AGRICULTOR,NÃO ELEITO,JOSIKLETON MENDES DE ALBUQUERQUE
150000634562,2020,PB,22217,SOLÂNEA,PREFEITO,25,KAYSER ROCHA,DEM,DEM,05/11/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,ELEITO,KAYSER NOGUEIRA PINTO ROCHA
150000741774,2020,PB,21938,SÃO JOSÉ DO BONFIM,PREFEITO,10,ESAÚ,REPUBLICANOS,PMDB,14/08/1982,38,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,ADVOGADO,ELEITO,ESAÚ RAUEL DA SILVA NÓBREGA
150001194072,2020,PB,19968,MARCAÇÃO,PREFEITO,45,SERGINHO,PSDB,PDT,30/05/1989,31,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),INDÍGENA,EMPRESÁRIO,NÃO ELEITO,PAULO SERGIO FERREIRA DE ARAUJO
150001190093,2020,PB,19135,SÃO JOÃO DO RIO DO PEIXE,PREFEITO,23,LAVÔ,CIDADANIA,PP,10/06/1969,51,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MÉDICO,NÃO ELEITO,JOSE LAVOISIER GOMES DANTAS
150000957844,2020,PB,19593,BREJO DOS SANTOS,PREFEITO,12,DEDÉ DE LIVACI,PDT,PSDB,03/09/1969,51,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,POLICIAL MILITAR,#NULO#,GILVERLAN ALVES DE MELO
150001044489,2020,PB,19089,CUITÉ DE MAMANGUAPE,PREFEITO,25,JAIR DA FARMACIA,DEM,PSC,31/08/1981,39,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,COMERCIANTE,NÃO ELEITO,DJAIR MAGNO DANTAS
150000666070,2020,PB,22390,UIRAÚNA,PREFEITO,11,LENINHA ROMÃO,PP,PSDB,10/06/1968,52,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,MARIA SULENE DANTAS SARMENTO
150000839966,2020,PB,22039,SÃO SEBASTIÃO DE LAGOA DE ROÇA,PREFEITO,18,GERLÂNIA,REDE,PSDB,30/04/1979,41,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,PEDAGOGO,NÃO ELEITO,GERLÂNIA FERREIRA SIMPLICIO
150000724329,2020,PB,20699,LASTRO,PREFEITO,23,DR ATHAIDE,CIDADANIA,PSDB,05/08/1985,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,ATHAIDE GONÇALVES DINIZ
150001157027,2020,PB,19445,SÃO JOSÉ DE PRINCESA,PREFEITO,11,JULIANO MATUTO,PP,PMDB,22/12/1986,34,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,JULIANO DINIZ DE MORAIS
150000647451,2020,PB,21857,SÃO JOSÉ DA LAGOA TAPADA,PREFEITO,25,MAZINHO FORMIGA,DEM,PSD,15/10/1968,52,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,DIVORCIADO(A),BRANCA,AGRICULTOR,NÃO ELEITO,FRANCIMAR FORMIGA DE SOUSA
150001095984,2020,PB,20591,JURIPIRANGA,PREFEITO,15,LUIS GAIVOTA,MDB,PSB,13/03/1962,58,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,NÃO ELEITO,LUIS BARBOSA VIEIRA
150001115564,2020,PB,21695,SANTA LUZIA,PREFEITO,13,NETO DA BARRA,PT,PMDB,27/05/1983,37,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,VEREADOR,NÃO ELEITO,FRANCISCO NONATO DANTAS NETO
150000727100,2020,PB,19658,CABEDELO,PREFEITO,27,PAULO NOGUEIRA,DC,PRP,19/06/1955,65,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,JORNALISTA E REDATOR,NÃO ELEITO,PAULO NOGUEIRA BARBOSA
150000727100,2020,PB,19658,CABEDELO,PREFEITO,27,PAULO NOGUEIRA,DC,PRB,19/06/1955,65,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,JORNALISTA E REDATOR,NÃO ELEITO,PAULO NOGUEIRA BARBOSA
150000644359,2020,PB,21512,QUEIMADAS,PREFEITO,14,CARLINHOS DE TIÃO,PTB,PSB,19/06/1968,52,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,JOSE CARLOS DE SOUSA RÊGO
150000830275,2020,PB,19976,COREMAS,PREFEITO,12,CHAGUINHA DE EDILSON,PDT,PDT,05/06/1958,62,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,FRANCISCA DAS CHAGAS ANDRADE DE OLIVEIRA
150001079382,2020,PB,19496,BONITO DE SANTA FÉ,PREFEITO,23,VAN DO VIANA,CIDADANIA,PSB,29/04/1972,48,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,VEREADOR,NÃO ELEITO,JOSE DEVANIO OLIVEIRA DA SILVA
150000904235,2020,PB,21636,SALGADO DE SÃO FÉLIX,PREFEITO,55,DR JONI,PSD,DEM,05/08/1954,66,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MÉDICO,ELEITO,JONI MARCOS SOUZA DE OLIVEIRA
150000765945,2020,PB,20532,JUAREZ TÁVORA,PREFEITO,55,NETO FEITOSA,PSD,PSD,15/08/1984,36,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,COMERCIANTE,NÃO ELEITO,ANTONIO PEDRO FEITOSA NETO
150001246894,2020,PB,20834,MARI,PREFEITO,11,MARCOS MARTINS,PP,PSD,02/08/1963,57,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,MARCOS AURÉLIO MARTINS DE PAIVA
150001179741,2020,PB,19372,BAYEUX,PREFEITO,70,NADJA PALITOT,AVANTE,PTN,18/12/1957,63,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,PROFESSOR DE ENSINO SUPERIOR,NÃO ELEITO,NADJA DIOGENES PALITOT
150000733073,2020,PB,19526,POÇO DE JOSÉ DE MOURA,PREFEITO,23,PAULO BRAZ,CIDADANIA,DEM,25/01/1959,61,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,TÉCNICO EM AGRONOMIA E AGRIMENSURA,ELEITO,PAULO BRAZ DE MOURA
150001082551,2020,PB,21857,SÃO JOSÉ DA LAGOA TAPADA,PREFEITO,45,COLORAL,PSDB,PSD,03/03/1965,55,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,PREFEITO,ELEITO,CLÁUDIO ANTONIO MARQUES DE SOUSA
150000925781,2020,PB,19593,BREJO DOS SANTOS,PREFEITO,45,DR LAURI,PSDB,PSDB,09/05/1947,73,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,LAURI FERREIRA DA COSTA
150000727733,2020,PB,19437,BOA VENTURA,PREFEITO,10,TALITA LOPES,REPUBLICANOS,PSD,19/11/1984,36,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,ODONTÓLOGO,ELEITO,TALITA LOPES ARRUDA
150000748078,2020,PB,19259,AROEIRAS,PREFEITO,23,GILBERTO BEZERRA,CIDADANIA,PSDB,18/12/1940,80,MASCULINO,ENSINO MÉDIO COMPLETO,VIÚVO(A),BRANCA,OUTROS,NÃO ELEITO,GILBERTO BEZERRA DE SOUZA
150000756939,2020,PB,19232,AREIAL,PREFEITO,15,CRISTINA DE ADRIANO,MDB,PSDB,26/12/1980,40,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,VEREADOR,NÃO ELEITO,CRISTINA ALVES BALBINO DE SALES
150001244574,2020,PB,19658,CABEDELO,PREFEITO,50,MARCOS PATRICIO,PSOL,PRP,15/05/1965,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO ESTADUAL,NÃO ELEITO,MARCOS ANTONIO DA SILVA
150001244574,2020,PB,19658,CABEDELO,PREFEITO,50,MARCOS PATRICIO,PSOL,PRB,15/05/1965,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO ESTADUAL,NÃO ELEITO,MARCOS ANTONIO DA SILVA
150001073466,2020,PB,19020,SOBRADO,PREFEITO,25,ROBERTO DA BATATA,DEM,PSB,20/02/1976,44,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,AGRICULTOR,NÃO ELEITO,ROBERTO GOMES FERREIRA
150000653117,2020,PB,20150,DONA INÊS,PREFEITO,23,JOAO IDALINO,CIDADANIA,PSD,06/02/1953,67,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,PREFEITO,NÃO ELEITO,JOAO IDALINO DA SILVA
150001203148,2020,PB,21318,PILAR,PREFEITO,45,GABRIEL,PSDB,PSB,30/05/1968,52,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,OUTROS,NÃO ELEITO,GABRIEL ALVES DE BRITO
150000644277,2020,PB,20613,JURU,PREFEITO,15,BUEGA,MDB,PSB,21/05/1955,65,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO ESTADUAL,NÃO ELEITO,FRANCISCO EMIDIO BATISTA
150000730954,2020,PB,20290,GURINHÉM,PREFEITO,12,TARCISIO,PDT,PMDB,11/10/1958,62,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,ADMINISTRADOR,ELEITO,TARCISIO SAULO DE PAIVA
150000647204,2020,PB,20419,ITAPORANGA,PREFEITO,50,NENEM DE ADAILTON,PSOL,PMDB,22/03/1971,49,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,BOMBEIRO MILITAR,NÃO ELEITO,SILVERTON SOARES DOS SANTOS
150000636936,2020,PB,19631,CABACEIRAS,PREFEITO,23,TIAGO CASTRO,CIDADANIA,PSB,15/08/1986,34,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,TIAGO MARCONE CASTRO DA ROCHA
150001168522,2020,PB,20850,MASSARANDUBA,PREFEITO,12,BONIFÁCIO TAVARES,PDT,PSDB,08/07/1964,56,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,JOSE BONIFACIO TAVARES DA SILVA
150000821135,2020,PB,20192,EMAS,PREFEITO,23,ANETE LOUREIRO,CIDADANIA,PMDB,20/08/1951,69,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),ELEITO,ANA ALVES DE ARAUJO LOUREIRO
150001098688,2020,PB,22110,SERRA BRANCA,PREFEITO,11,SOUZINHA,PP,PDT,21/08/1959,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,VICENTE FIALHO DE SOUSA NETO
150000636993,2020,PB,21296,PICUÍ,PREFEITO,13,OLIVÂNIO,PT,PT,27/06/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,OLIVÂNIO DANTAS REMÍGIO
150001171110,2020,PB,21270,PIANCÓ,PREFEITO,14,ANTONIO NETO,PTB,PSD,23/12/1980,40,MASCULINO,ENSINO MÉDIO INCOMPLETO,DIVORCIADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,ANTONIO LEITE DA SILVA NETO
150000677202,2020,PB,19305,BARAÚNA,PREFEITO,40,MANASSES DANTAS,PSB,PSB,30/12/1969,51,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,MANASSES GOMES DANTAS
150001087689,2020,PB,19844,APARECIDA,PREFEITO,55,CHICO DA ABA,PSD,PSD,31/05/1970,50,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,VEREADOR,NÃO ELEITO,FRANCISCO CARLOS CASIMIRO
150000816530,2020,PB,21199,PAULISTA,PREFEITO,11,IRIS,PP,PR,21/04/1983,37,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,CONTADOR,NÃO ELEITO,IRIS DOS SANTOS DANTAS
150000719200,2020,PB,20516,JOÃO PESSOA,PREFEITO,15,NILVAN FERREIRA,MDB,PSD,10/05/1973,47,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA,NÃO ELEITO,NILVAN FERREIRA DO NASCIMENTO
150001025588,2020,PB,20214,ESPERANÇA,PREFEITO,17,PROFESSOR LUIZ,PSL,PSB,08/01/1982,38,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,NÃO ELEITO,LUIZ CARLOS ALVES DE SOUZA
150001039855,2020,PB,20435,ITAPOROROCA,PREFEITO,23,JOSILDA LOPES,CIDADANIA,DEM,08/01/1958,62,FEMININO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,BRANCA,VEREADOR,NÃO ELEITO,JOSILDA LOPES SILVA DE BRITO
150000765373,2020,PB,19097,ALAGOINHA,PREFEITO,23,ALCIONE BELTRÃO,CIDADANIA,PMDB,25/01/1954,66,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,ALCIONE MARACAJA DE MORAIS BELTRAO
