SQ_CANDIDATO,ANO_ELEICAO,SG_UF,SG_UE,NOME_MUNICIPIO,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,DT_NASCIMENTO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,DS_OCUPACAO,DS_SIT_TOT_TURNO,QT_VOTOS,VR_RECEITA,VR_BEM_CANDIDATO,VR_DESPESA_MAX_CAMPANHA,NM_CANDIDATO
150000858825,2020,PB,21938,SÃO JOSÉ DO BONFIM,PREFEITO,45,VAVÁ,PSDB,28/10/1964,56,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,803.0,10000.0,71449.59,123077.42,WAGNER MARQUES DANTAS
150000691880,2020,PB,20117,VISTA SERRANA,PREFEITO,15,SERGIO DE LEVI,MDB,28/05/1974,46,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,PREFEITO,ELEITO,1521.0,23660.0,230000.0,123077.42,SÉRGIO GARCIA DA NÓBREGA
150001078046,2020,PB,20931,MONTE HOREBE,PREFEITO,23,DEUSIMAR PESSOA,CIDADANIA,07/07/1972,48,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,589.0,13459.46,79851.74,123077.42,DEUSIMAR SOARES DE ABREU
150001199043,2020,PB,22330,TAVARES,PREFEITO,10,CÔCO DE ODÁLIO,REPUBLICANOS,18/10/1973,47,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,EMPRESÁRIO,ELEITO,5845.0,126123.0,754500.0,123077.42,GENILDO JOSÉ DA SILVA
150001094430,2020,PB,19615,CAAPORÃ,PREFEITO,15,DR. JOÃO,MDB,05/09/1949,71,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,#NULO#,4522.0,,,123077.42,JOÃO BATISTA SOARES
150001195343,2020,PB,19364,CACIMBAS,PREFEITO,13,EDILSON SILVA,PT,21/11/1978,42,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,149.0,39170.0,100.0,123077.42,EDILSON SILVA NASCIMENTO
150000871848,2020,PB,21679,SANTA HELENA,PREFEITO,23,JOÃO CLEBER,CIDADANIA,29/12/1975,45,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO FUNDAMENTAL,ELEITO,2367.0,54180.0,58122.5,123077.42,JOAO CLEBER FERREIRA LIMA
150001092703,2020,PB,19771,CALDAS BRANDÃO,PREFEITO,23,DANIELLA MARTINS,CIDADANIA,09/07/1983,37,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,VEREADOR,NÃO ELEITO,915.0,0.0,304402.0,123077.42,DANIELLA CRISTINA MARTINS
150001084966,2020,PB,19402,SÃO BENTINHO,PREFEITO,22,CAPITÃO ANDERSON,PL,31/07/1959,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MILITAR REFORMADO,NÃO ELEITO,1343.0,45000.0,630000.0,123077.42,ANDERSON JOCAS DOMINGOS
150001172016,2020,PB,20516,JOÃO PESSOA,PREFEITO,18,CARLOS MONTEIRO,REDE,12/08/1972,48,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,NÃO ELEITO,949.0,98050.0,1103247.6,2808392.83,CARLOS ANTÔNIO ARAÚJO MONTEIRO
150000860706,2020,PB,20753,MÃE D'ÁGUA,PREFEITO,15,ADAILTO BARROS,MDB,20/04/1962,58,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,DIVORCIADO(A),PARDA,AGRICULTOR,NÃO ELEITO,20.0,10000.0,200000.0,123077.42,ADAILTO BARROS DE SOUZA
150000730804,2020,PB,19640,POÇO DANTAS,PREFEITO,77,ZÉ ALMEIDA,SOLIDARIEDADE,03/05/1952,68,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,1325.0,47000.0,532000.0,123077.42,JOSE ALMEIDA CASTRO
150001021436,2020,PB,19810,CAMPINA GRANDE,PREFEITO,50,OLÍMPIO ROCHA,PSOL,28/09/1985,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,NÃO ELEITO,5241.0,68789.29,460000.0,3981974.79,OLÍMPIO DE MORAES ROCHA
150000656476,2020,PB,21458,PRATA,PREFEITO,23,GENIVALDO TEMBÓRIO,CIDADANIA,18/05/1985,35,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,1905.0,39465.0,307000.0,123077.42,GENIVALDO FERNANDES DA SILVA
150000671756,2020,PB,19291,BAÍA DA TRAIÇÃO,PREFEITO,25,SERGINHO LIMA,DEM,03/07/1981,39,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,3642.0,38400.0,951970.38,123077.42,EUCLIDES SERGIO COSTA DE LIMA JUNIOR
150000859282,2020,PB,20990,NATUBA,PREFEITO,23,JANETE SANTOS,CIDADANIA,03/07/1971,49,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,1957.0,25000.0,,123077.42,JANETE SANTOS SOUSA DA SILVA
150001271566,2020,PB,20699,LASTRO,PREFEITO,70,DR LINCON,AVANTE,03/11/1979,41,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ADVOGADO,NÃO ELEITO,1828.0,8260.0,1237431.37,123077.42,LINCON BEZERRA DE ABRANTES
150001171910,2020,PB,20010,CUBATI,PREFEITO,11,NALDO VIEIRA,PP,06/06/1961,59,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,OUTROS,NÃO ELEITO,1313.0,43076.979999999996,170000.0,123077.42,JOSINALDO VIEIRA DA COSTA
150000769280,2020,PB,19909,AREIA DE BARAÚNAS,PREFEITO,40,ANTÔNIO MINERAL,PSB,12/03/1966,54,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,ADMINISTRADOR,NÃO ELEITO,941.0,57107.42,1175000.0,123077.42,ANTÔNIO PEREIRA NETO
150000818196,2020,PB,19372,BAYEUX,PREFEITO,12,LUCIENE GOMES,PDT,11/04/1984,36,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,21103.0,222280.0,,380184.95,LUCIENE ANDRADE GOMES MARTINHO
150001214574,2020,PB,22411,UMBUZEIRO,PREFEITO,50,JOÃO DA SAÚDE,PSOL,19/11/1981,39,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,OUTROS,NÃO ELEITO,88.0,7937.23,47000.0,123077.42,JOÃO IZAEL BARBOSA
150000790709,2020,PB,20370,INGÁ,PREFEITO,12,ROBERIO BURITY,PDT,20/10/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,#NULO#,4467.0,,262687.77,123077.42,ROBÉRIO LOPES BUTITY
150000635302,2020,PB,20257,FREI MARTINHO,PREFEITO,15,ROMMEL MOURA,MDB,01/10/1977,43,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ADVOGADO,NÃO ELEITO,748.0,23649.0,8097.16,123077.42,ROMMEL MARQUES MOURA
150000654415,2020,PB,21997,SÃO MAMEDE,PREFEITO,25,DR JEFFERSON,DEM,22/09/1985,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,3425.0,20000.0,2853818.05,123077.42,UMBERTO JEFFERSON DE MORAIS LIMA
150000825869,2020,PB,21890,SÃO JOSÉ DE ESPINHARAS,PREFEITO,10,PAULO MACHANTE,REPUBLICANOS,29/06/1962,58,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,1179.0,37623.0,187300.0,123077.42,PAULO MEDEIROS DE ARAÚJO
150000680083,2020,PB,19550,BORBOREMA,PREFEITO,15,RUBINHO,MDB,22/03/1985,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,1167.0,17700.0,275066.39,123077.42,RUBENS NELSON LEITE CARDOSO DOS SANTOS
150000848016,2020,PB,20478,JACARAÚ,PREFEITO,43,AQUINO,PV,25/09/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,1492.0,500.0,13000.0,123077.42,TIEPOLO DE AQUINO BEZERRA
150000892698,2020,PB,21318,PILAR,PREFEITO,23,BENICIO NETO,CIDADANIA,24/08/1989,31,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,PREFEITO,ELEITO,4792.0,35565.0,150000.0,477866.92,JOSÉ BENICÍO DE ARAÚJO NETO
150000743765,2020,PB,19828,RIACHO DE SANTO ANTÔNIO,PREFEITO,90,GILSON,PROS,08/01/1975,45,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO MUNICIPAL,ELEITO,1169.0,36106.3,30000.0,123077.42,GILSON GONÇALVES DE LIMA
150001183878,2020,PB,19666,SANTARÉM,PREFEITO,17,WELLITON CARLOS,PSL,12/03/1986,34,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,PEDAGOGO,NÃO ELEITO,8.0,0.0,2265000.0,123077.42,WELLITON CARLOS ALENCAR DE SOUZA
150000731921,2020,PB,21750,SANTA RITA,PREFEITO,25,VANDA DE OLAVO,DEM,20/05/1967,53,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,VEREADOR,NÃO ELEITO,3030.0,280000.0,481590.08,364348.5,VANDA DE VASCONCELOS OLIVEIRA
150000782202,2020,PB,20672,LAGOA SECA,PREFEITO,45,FÁBIO RAMALHO,PSDB,16/01/1981,39,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,COMERCIANTE,ELEITO,12466.0,143000.0,230000.0,123077.42,FÁBIO RAMALHO DA SILVA
150000909945,2020,PB,19216,AREIA,PREFEITO,12,APARECIDA,PDT,20/05/1977,43,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,160.0,100000.0,580000.0,153279.01,ANNA APARECIDA PERAZZO GOMES
150000653034,2020,PB,20990,NATUBA,PREFEITO,20,AMIGO DI,PSC,29/01/1974,46,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,186.0,46603.520000000004,50000.0,123077.42,ANTONIO FRANCO DA SILVA
150001047077,2020,PB,19267,SANTO ANDRÉ,PREFEITO,12,PEDRO DE NEGUINHO,PDT,29/06/1982,38,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,VEREADOR,NÃO ELEITO,806.0,20000.0,22000.0,123077.42,PEDRO EDSON CORREIA ARAUJO
150001201634,2020,PB,20354,IMACULADA,PREFEITO,23,FIA DE TIU,CIDADANIA,04/01/1969,51,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,2711.0,18658.0,706288.58,123077.42,APARECIDA CAETANO DE BRITO NUNES
150000735433,2020,PB,20230,FAGUNDES,PREFEITO,15,MAGNA,MDB,14/05/1960,60,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,PREFEITO,ELEITO,2811.0,25758.3,581800.0,123077.42,MAGNA MADALENA BRASIL RISUCCI
150001085469,2020,PB,21393,PITIMBU,PREFEITO,17,ZICO,PSL,10/09/1979,41,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,537.0,2100.0,84395.95,123077.42,OZIMAR RODRIGUES DOS SANTOS
150000989441,2020,PB,19488,MATO GROSSO,PREFEITO,22,ANTONIO DE ABELIRIO,PL,25/08/1967,53,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),AMARELA,EMPRESÁRIO,NÃO ELEITO,1259.0,31207.35,153010.0,123077.42,ANTONIO DA SILVA NETO
150000837988,2020,PB,19089,CUITÉ DE MAMANGUAPE,PREFEITO,22,HELHINHO SOUZA,PL,10/07/1983,37,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,3185.0,32043.0,295273.83999999997,123077.42,HÉLIO SEVERINO DE SOUZA
150000948766,2020,PB,21172,PATOS,PREFEITO,10,NABOR WANDERLEY,REPUBLICANOS,14/09/1965,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,DEPUTADO,ELEITO,25377.0,546875.75,737221.4400000001,653372.9,NABOR WANDERLEY DA NÓBREGA FILHO
150000798393,2020,PB,19259,AROEIRAS,PREFEITO,45,CÉSAR MARQUES,PSDB,04/03/1967,53,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,COMERCIANTE,ELEITO,5788.0,37447.05,200000.0,123077.42,DOMINGOS MARQUES BARBOSA FILHO
150000867588,2020,PB,21539,QUIXABA,PREFEITO,10,CLÁUDIA ,REPUBLICANOS,06/06/1974,46,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,CONTADOR,ELEITO,1172.0,52898.3,200000.0,123077.42,CLÁUDIA MACÁRIO LOPES
150000652887,2020,PB,19372,BAYEUX,PREFEITO,25,CAPITÃO ANTONIO,DEM,04/10/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,POLICIAL MILITAR,NÃO ELEITO,10366.0,350000.0,758200.0,380184.95,ANTONIO DE SOUZA SANTOS FILHO
150001273287,2020,PB,19674,CACHOEIRA DOS ÍNDIOS,PREFEITO,11,QUINHA MOURA,PP,05/03/1962,58,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,2878.0,75000.0,105000.0,123077.42,FRANCISCA MARIA DE MOURA SOUSA
150000667705,2020,PB,20230,FAGUNDES,PREFEITO,14,RICARDO MARTINS,PTB,02/05/1968,52,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,2460.0,23720.9,130500.0,123077.42,JOSE RICARDO MARTINS DOS SANTOS
150001125280,2020,PB,20079,CURRAL VELHO,PREFEITO,20,CLEONALDO,PSC,09/10/1968,52,MASCULINO,LÊ E ESCREVE,DIVORCIADO(A),BRANCA,VEREADOR,NÃO ELEITO,867.0,30000.0,60.0,123077.42,CLEONALDO LEITE DE GOIS
150000734996,2020,PB,19801,CATURITÉ,PREFEITO,11,ZÉ JOÃO,PP,17/11/1952,68,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,2257.0,37132.0,290000.0,123077.42,JOSÉ GERVAZIO DA CRUZ
150000776396,2020,PB,19755,CAJAZEIRAS,PREFEITO,40,MARQUINHOS CAMPOS,PSB,29/10/1980,40,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,5036.0,286108.06,321080.0,484133.27,ANTONIO MARCOS VIEIRA CAMPOS
150001134699,2020,PB,19828,RIACHO DE SANTO ANTÔNIO,PREFEITO,40,BETO GAGO,PSB,06/12/1967,53,MASCULINO,ENSINO MÉDIO COMPLETO,VIÚVO(A),BRANCA,SERVIDOR PÚBLICO ESTADUAL,#NULO#,,0.0,60000.0,123077.42,JOSE ROBERTO DE LIMA
150001058068,2020,PB,21750,SANTA RITA,PREFEITO,10,DRA JOELMA,REPUBLICANOS,06/05/1976,44,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,MÉDICO,NÃO ELEITO,4957.0,100000.0,120000.0,364348.5,JOELMA PEDRO DA SILVA
150000959527,2020,PB,21555,REMÍGIO,PREFEITO,12,ANDRÉ ALVES,PDT,26/03/1954,66,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,4494.0,145121.3,252994.74,188971,FRANCISCO ANDRÉ ALVES
150001056199,2020,PB,22071,SAPÉ,PREFEITO,11,LUIZINHO,PP,04/09/1973,47,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,VEREADOR,NÃO ELEITO,10867.0,145703.8,882679.39,225948.14,LUIZ RIBEIRO LIMEIRA NETO
150000638533,2020,PB,22357,TEIXEIRA,PREFEITO,12,WENCESLAU MARQUES,PDT,28/09/1964,56,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,AGRICULTOR,#NULO#,4677.0,,132000.0,123077.42,WENCESLAU SOUZA MARQUES
150000741830,2020,PB,19151,ARAÇAGI,PREFEITO,23,MURILIO NUNES,CIDADANIA,25/12/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,NÃO ELEITO,5231.0,37038.380000000005,1111400.0,123077.42,MURILIO DA SILVA NUNES
150000860657,2020,PB,19313,BANANEIRAS,PREFEITO,15,MATHEUS BEZERRA,MDB,31/10/1990,30,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ADVOGADO,ELEITO,7693.0,58050.0,298270.10000000003,123077.42,MATHEUS DE MELO BEZERRA CAVALCANTI
150000868064,2020,PB,20591,JURIPIRANGA,PREFEITO,45,TOM MAROJA,PSDB,15/12/1958,62,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,COMERCIANTE,ELEITO,4241.0,70021.0,404775.39,123077.42,ANTONIO MAROJA GUEDES FILHO
150000848290,2020,PB,21733,SANTANA DOS GARROTES,PREFEITO,23,DEDÉ,CIDADANIA,20/12/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,ELEITO,2880.0,58623.0,201032.39,123077.42,JOSÉ PAULO FILHO
150000869403,2020,PB,22276,SUMÉ,PREFEITO,45,ELIAS FREIRE,PSDB,26/05/1966,54,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO FEDERAL,NÃO ELEITO,47.0,1567.5,476785.0,123077.42,ELIAS ANTONIO FREIRE
150000877761,2020,PB,21792,SÃO BENTO,PREFEITO,51,MAZINHO MOTA,PATRIOTA,16/08/1984,36,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,57.0,,100000.0,258783.87,IARIOSMAR MOTA DE SOUSA
150000832078,2020,PB,20354,IMACULADA,PREFEITO,55,LUCIANO LUSTOSA,PSD,05/12/1982,38,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,VEREADOR,ELEITO,4143.0,46600.0,100000.0,123077.42,JOSE LUCIANO LUSTOSA RAMALHO
150000730124,2020,PB,19186,SERTÃOZINHO,PREFEITO,40,JACIEL VIEIRA,PSB,08/11/1961,59,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,1389.0,35000.0,95000.0,123077.42,JACIEL VIEIRA DA SILVA
150000643117,2020,PB,19569,SANTA INÊS,PREFEITO,10,JOSE ROBERTO,REPUBLICANOS,31/03/1970,50,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,1329.0,48033.0,216000.0,123077.42,JOSE ROBERTO DE SOUSA
150001110844,2020,PB,22179,SERRA REDONDA,PREFEITO,13,EZEQUIEL DO PT E ETIN,PT,03/03/1976,44,MASCULINO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PARDA,GARI OU LIXEIRO,NÃO ELEITO,25.0,5000.0,,123077.42,EZEQUIEL DIAS DE ALMEIDA
150000648004,2020,PB,22438,VÁRZEA,PREFEITO,25,TONINHO,DEM,05/01/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,ELEITO,1288.0,28602.4,508327.67,123077.42,OTONI COSTA DE MEDEIROS
150000912321,2020,PB,21873,SÃO JOSÉ DE CAIANA,PREFEITO,25,ZÉ LEITE,DEM,02/01/1943,77,MASCULINO,LÊ E ESCREVE,CASADO(A),BRANCA,PREFEITO,NÃO ELEITO,1658.0,35000.0,642754.53,123077.42,JOSÉ LEITE SOBRINHO
150001201874,2020,PB,19364,CACIMBAS,PREFEITO,45,NILTON,PSDB,20/10/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,2548.0,17115.35,27500.0,123077.42,NILTON DE ALMEIDA
150001196832,2020,PB,21750,SANTA RITA,PREFEITO,14,ZÉ PAULO,PTB,16/08/1959,61,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,2188.0,68300.0,210000.0,364348.5,JOSE PAULO VITURINO DOS SANTOS
150000847425,2020,PB,21091,OLHO D'ÁGUA,PREFEITO,13,GARIBALDO CIRILO,PT,18/03/1984,36,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,BOMBEIRO MILITAR,NÃO ELEITO,353.0,16899.989999999998,322200.0,123077.42,GARIBALDO CIRILO DE CARVALHO
150000825635,2020,PB,21130,OURO VELHO,PREFEITO,25,DR AUGUSTO VALADARES,DEM,12/11/1981,39,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,ADVOGADO,ELEITO,1992.0,105000.0,1425035.82,123077.42,AUGUSTO SANTA CRUZ VALADARES
150000659800,2020,PB,21970,SÃO JOSÉ DOS CORDEIROS,PREFEITO,22,FELÍCIO QUEIROZ,PL,22/04/1987,33,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,1743.0,43053.8,300000.0,123077.42,FELÍCIO KELMO ALMEIDA QUEIROZ
150000670589,2020,PB,20834,MARI,PREFEITO,17,BERG RIBEIRO,PSL,18/03/1981,39,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,207.0,19200.0,35000.0,123077.42,ROSEMBERG ALVES RIQUE PONTES
150000694923,2020,PB,22012,SÃO MIGUEL DE TAIPU,PREFEITO,90,TOTA,PROS,16/12/1955,65,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,VEREADOR,NÃO ELEITO,117.0,8111.07,,123077.42,ANTONIO VIEIRA NETO
150001187026,2020,PB,22314,TAPEROÁ,PREFEITO,45,GEORGE FARIAS,PSDB,14/11/1960,60,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,4437.0,90045.45,173772.0,123077.42,GEORGE CIRO MONTEIRO DE FARIAS
150001188943,2020,PB,20559,JUAZEIRINHO,PREFEITO,70,BEVILACQUA MATIAS,AVANTE,04/09/1959,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,#NULO#,6500.0,46000.0,143600.0,123077.42,BEVILACQUA MATIAS MARACAJÁ
150000735123,2020,PB,19011,ÁGUA BRANCA,PREFEITO,10,TOM,REPUBLICANOS,14/10/1979,41,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,3556.0,90618.39,299194.16,123077.42,EVERTON FIRMINO BATISTA
150000730651,2020,PB,19500,BERNARDINO BATISTA,PREFEITO,23,ALDO ANDRADE,CIDADANIA,12/12/1982,38,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,CONTADOR,ELEITO,1388.0,77936.35,256653.06,123077.42,ANTONIO ALDO ANDRADE DE SOUSA
150001198289,2020,PB,19100,CURRAL DE CIMA,PREFEITO,11,TOTÓ RIBEIRO,PP,08/02/1964,56,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,AGRICULTOR,ELEITO,2379.0,58288.0,,123077.42,ANTONIO RIBEIRO SOBRINHO
150000653004,2020,PB,19542,SÃO JOSÉ DO BREJO DO CRUZ,PREFEITO,22,ANA MARIA,PL,15/12/1960,60,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,1478.0,30000.0,515524.73,123077.42,ANA MARIA DA SILVA OLIVEIRA
150000670304,2020,PB,19780,BARRA DE SANTANA,PREFEITO,13,PAULINHO,PT,12/01/1992,28,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,735.0,27800.0,235712.02,123077.42,PAULO MEDEIROS BARRETO JÚNIOR
150000910109,2020,PB,22195,SERRARIA,PREFEITO,23,ERASMO ROCHA,CIDADANIA,01/10/1961,59,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NÃO ELEITO,1223.0,19793.2,281206.19,123077.42,ERASMO ROCHA DA FONSECA
150000795014,2020,PB,22411,UMBUZEIRO,PREFEITO,23,NIVALDO,CIDADANIA,07/08/1965,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO MÉDIO,ELEITO,3367.0,26910.0,1050000.0,123077.42,JOSÉ NIVALDO DE ARAÚJO
150000687861,2020,PB,19631,CABACEIRAS,PREFEITO,13,KLEITINHO,PT,20/07/1986,34,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,AGRICULTOR,NÃO ELEITO,304.0,21393.12,19000.0,123077.42,JOSIKLETON MENDES DE ALBUQUERQUE
150000634562,2020,PB,22217,SOLÂNEA,PREFEITO,25,KAYSER ROCHA,DEM,05/11/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,ELEITO,10830.0,84708.4,343900.0,123077.42,KAYSER NOGUEIRA PINTO ROCHA
150000741774,2020,PB,21938,SÃO JOSÉ DO BONFIM,PREFEITO,10,ESAÚ,REPUBLICANOS,14/08/1982,38,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,ADVOGADO,ELEITO,2076.0,60596.04,170000.0,123077.42,ESAÚ RAUEL DA SILVA NÓBREGA
150001194072,2020,PB,19968,MARCAÇÃO,PREFEITO,45,SERGINHO,PSDB,30/05/1989,31,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),INDÍGENA,EMPRESÁRIO,NÃO ELEITO,2477.0,28029.08,80000.0,123077.42,PAULO SERGIO FERREIRA DE ARAUJO
150001190093,2020,PB,19135,SÃO JOÃO DO RIO DO PEIXE,PREFEITO,23,LAVÔ,CIDADANIA,10/06/1969,51,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MÉDICO,NÃO ELEITO,3163.0,5000.0,305000.0,123077.42,JOSE LAVOISIER GOMES DANTAS
150000957844,2020,PB,19593,BREJO DOS SANTOS,PREFEITO,12,DEDÉ DE LIVACI,PDT,03/09/1969,51,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,POLICIAL MILITAR,#NULO#,22.0,20000.0,110000.0,123077.42,GILVERLAN ALVES DE MELO
